Rank,WeeklyGross,PctChangeWkGross,Theaters,DeltaTheaters,AvgRev,GrossToDate,Week,Thursday,name,year,Winner
50.0,54606,-51.0,50.0,-36.0,1092.0,38171036,22,2016-04-07,Brooklyn,2015,False
52.0,48768,-10.7,50.0,,975.0,38219804,23,2016-04-14,Brooklyn,2015,False
64.0,20614,-57.7,29.0,-21.0,711.0,38240418,24,2016-04-21,Brooklyn,2015,False
62.0,19346,-6.2,22.0,-7.0,879.0,38259764,25,2016-04-28,Brooklyn,2015,False
65.0,20118,4.0,22.0,,914.0,38279882,26,2016-05-05,Brooklyn,2015,False
67.0,16643,-17.3,22.0,,757.0,38296525,27,2016-05-12,Brooklyn,2015,False
72.0,13755,-17.4,22.0,,625.0,38310280,28,2016-05-19,Brooklyn,2015,False
68.0,12463,-9.4,22.0,,567.0,38322743,29,2016-05-26,Brooklyn,2015,False
2.0,63440279,,3702.0,,17137.0,63440279,1,2015-05-21,Mad Max Fury Road,2015,False
3.0,38849255,-38.8,3722.0,20.0,10438.0,102299534,2,2015-05-28,Mad Max Fury Road,2015,False
3.0,20544731,-47.1,3255.0,-467.0,6312.0,122834265,3,2015-06-04,Mad Max Fury Road,2015,False
5.0,11643562,-43.3,2720.0,-535.0,4281.0,134477827,4,2015-06-11,Mad Max Fury Road,2015,False
6.0,6309002,-45.8,2234.0,-486.0,2824.0,140786829,5,2015-06-18,Mad Max Fury Road,2015,False
8.0,4555993,-27.8,1424.0,-810.0,3199.0,145342822,6,2015-06-25,Mad Max Fury Road,2015,False
11.0,2648047,-41.9,561.0,-863.0,4720.0,147990879,7,2015-07-02,Mad Max Fury Road,2015,False
11.0,1645168,-37.9,561.0,,2933.0,149636037,8,2015-07-09,Mad Max Fury Road,2015,False
15.0,966275,-41.3,338.0,-223.0,2859.0,150602312,9,2015-07-16,Mad Max Fury Road,2015,False
19.0,601794,-37.7,268.0,-70.0,2246.0,151204106,10,2015-07-23,Mad Max Fury Road,2015,False
20.0,663222,10.2,345.0,77.0,1922.0,151867328,11,2015-07-30,Mad Max Fury Road,2015,False
23.0,471641,-28.9,302.0,-43.0,1562.0,152338969,12,2015-08-06,Mad Max Fury Road,2015,False
27.0,266007,-43.6,213.0,-89.0,1249.0,152604976,13,2015-08-13,Mad Max Fury Road,2015,False
29.0,190614,-28.3,168.0,-45.0,1135.0,152795590,14,2015-08-20,Mad Max Fury Road,2015,False
37.0,129637,-32.0,128.0,-40.0,1013.0,152925227,15,2015-08-27,Mad Max Fury Road,2015,False
41.0,119106,-8.1,111.0,-17.0,1073.0,153044333,16,2015-09-03,Mad Max Fury Road,2015,False
47.0,94384,-20.8,87.0,-24.0,1085.0,153138717,17,2015-09-10,Mad Max Fury Road,2015,False
28.0,473315,402.0,276.0,189.0,1715.0,153612032,18,2015-09-17,Mad Max Fury Road,2015,False
68.0,24322,-94.9,50.0,-226.0,486.0,153636354,19,2015-09-24,Mad Max Fury Road,2015,False
1.0,71710329,,3831.0,,18718.0,71710329,1,2015-10-08,The Martian,2015,False
1.0,50585329,-29.5,3854.0,23.0,13125.0,122295658,2,2015-10-15,The Martian,2015,False
2.0,28159490,-44.3,3701.0,-153.0,7609.0,150455148,3,2015-10-22,The Martian,2015,False
1.0,20951605,-25.6,3504.0,-197.0,5979.0,171406753,4,2015-10-29,The Martian,2015,False
1.0,16360593,-21.9,3218.0,-286.0,5084.0,187767346,5,2015-11-05,The Martian,2015,False
3.0,12915270,-21.1,2855.0,-363.0,4524.0,200682616,6,2015-11-12,The Martian,2015,False
4.0,8656826,-33.0,2788.0,-67.0,3105.0,209339442,7,2015-11-19,The Martian,2015,False
9.0,5976406,-31.0,1407.0,-1381.0,4248.0,215315848,8,2015-11-26,The Martian,2015,False
10.0,3882340,-35.0,1420.0,13.0,2734.0,219198188,9,2015-12-03,The Martian,2015,False
11.0,2201847,-43.3,1140.0,-280.0,1931.0,221400035,10,2015-12-10,The Martian,2015,False
11.0,2029388,-7.8,1041.0,-99.0,1949.0,223429423,11,2015-12-17,The Martian,2015,False
17.0,936652,-53.8,429.0,-612.0,2183.0,224366075,12,2015-12-24,The Martian,2015,False
23.0,979278,4.6,279.0,-150.0,3510.0,225345353,13,2015-12-31,The Martian,2015,False
21.0,765669,-21.8,282.0,3.0,2715.0,226111022,14,2016-01-07,The Martian,2015,False
21.0,562018,-26.6,271.0,-11.0,2074.0,226673040,15,2016-01-14,The Martian,2015,False
23.0,662374,17.9,275.0,4.0,2409.0,227335414,16,2016-01-21,The Martian,2015,False
28.0,391292,-40.9,276.0,1.0,1418.0,227726706,17,2016-01-28,The Martian,2015,False
34.0,279633,-28.5,230.0,-46.0,1216.0,228006339,18,2016-02-04,The Martian,2015,False
37.0,161062,-42.4,173.0,-57.0,931.0,228167401,19,2016-02-11,The Martian,2015,False
41.0,122027,-24.2,108.0,-65.0,1130.0,228289428,20,2016-02-18,The Martian,2015,False
54.0,60005,-50.8,75.0,-33.0,800.0,228349433,21,2016-02-25,The Martian,2015,False
53.0,46514,-22.5,56.0,-19.0,831.0,228395947,22,2016-03-03,The Martian,2015,False
62.0,25583,-45.0,25.0,-31.0,1023.0,228421530,23,2016-03-10,The Martian,2015,False
78.0,12133,-52.6,13.0,-12.0,933.0,228433663,24,2016-03-17,The Martian,2015,False
24.0,872519,,4.0,,218130.0,872519,1,2015-12-31,The Revenant,2015,False
22.0,684382,-21.6,4.0,,171096.0,1556901,2,2016-01-07,The Revenant,2015,False
1.0,56617868,8173.0,3375.0,3371.0,16776.0,58174769,3,2016-01-14,The Revenant,2015,False
2.0,45017753,-20.5,3559.0,184.0,12649.0,103192522,4,2016-01-21,The Revenant,2015,False
1.0,22578846,-49.8,3711.0,152.0,6084.0,125771368,5,2016-01-28,The Revenant,2015,False
2.0,16832035,-25.5,3330.0,-381.0,5055.0,142603403,6,2016-02-04,The Revenant,2015,False
3.0,9661196,-42.6,3018.0,-312.0,3201.0,152264599,7,2016-02-11,The Revenant,2015,False
6.0,9051951,-6.3,2266.0,-752.0,3995.0,161316550,8,2016-02-18,The Revenant,2015,False
8.0,5389919,-40.5,1939.0,-327.0,2780.0,166706469,9,2016-02-25,The Revenant,2015,False
9.0,5945452,10.3,1645.0,-294.0,3614.0,172651921,10,2016-03-03,The Revenant,2015,False
7.0,4491216,-24.5,1488.0,-157.0,3018.0,177143137,11,2016-03-10,The Revenant,2015,False
12.0,2793401,-37.8,1177.0,-311.0,2373.0,179936538,12,2016-03-17,The Revenant,2015,False
11.0,1685296,-39.7,935.0,-242.0,1802.0,181621834,13,2016-03-24,The Revenant,2015,False
17.0,682408,-59.5,506.0,-429.0,1349.0,182304242,14,2016-03-31,The Revenant,2015,False
20.0,421208,-38.3,334.0,-172.0,1261.0,182725450,15,2016-04-07,The Revenant,2015,False
21.0,350760,-16.7,286.0,-48.0,1226.0,183076210,16,2016-04-14,The Revenant,2015,False
25.0,231171,-34.1,222.0,-64.0,1041.0,183307381,17,2016-04-21,The Revenant,2015,False
32.0,162861,-29.5,170.0,-52.0,958.0,183470242,18,2016-04-28,The Revenant,2015,False
38.0,94272,-42.1,141.0,-29.0,669.0,183564514,19,2016-05-05,The Revenant,2015,False
47.0,44976,-52.3,87.0,-54.0,517.0,183609490,20,2016-05-12,The Revenant,2015,False
60.0,21748,-51.6,44.0,-43.0,494.0,183631238,21,2016-05-19,The Revenant,2015,False
82.0,6656,-69.4,14.0,-30.0,475.0,183637894,22,2016-05-26,The Revenant,2015,False
32.0,154894,,4.0,,38724.0,154894,1,2015-10-22,Room,2015,False
23.0,342308,121.0,23.0,19.0,14883.0,497202,2,2015-10-29,Room,2015,False
23.0,434945,27.1,49.0,26.0,8876.0,932147,3,2015-11-05,Room,2015,False
21.0,777148,78.7,87.0,38.0,8933.0,1709295,4,2015-11-12,Room,2015,False
19.0,807715,3.9,133.0,46.0,6073.0,2517010,5,2015-11-19,Room,2015,False
21.0,569653,-29.5,160.0,27.0,3560.0,3086663,6,2015-11-26,Room,2015,False
18.0,477661,-16.1,175.0,15.0,2729.0,3564324,7,2015-12-03,Room,2015,False
20.0,374057,-21.7,175.0,,2137.0,3938381,8,2015-12-10,Room,2015,False
21.0,423483,13.2,198.0,23.0,2139.0,4361864,9,2015-12-17,Room,2015,False
27.0,308077,-27.3,171.0,-27.0,1802.0,4669941,10,2015-12-24,Room,2015,False
35.0,190812,-38.1,100.0,-71.0,1908.0,4860753,11,2015-12-31,Room,2015,False
32.0,190151,-0.3,91.0,-9.0,2090.0,5050904,12,2016-01-07,Room,2015,False
29.0,220606,16.0,88.0,-3.0,2507.0,5271510,13,2016-01-14,Room,2015,False
20.0,1257284,470.0,293.0,205.0,4291.0,6528794,14,2016-01-21,Room,2015,False
14.0,2135991,69.9,862.0,569.0,2478.0,8664785,15,2016-01-28,Room,2015,False
14.0,1805598,-15.5,795.0,-67.0,2271.0,10470383,16,2016-02-04,Room,2015,False
18.0,1081595,-40.1,631.0,-164.0,1714.0,11551978,17,2016-02-11,Room,2015,False
25.0,698041,-35.5,316.0,-315.0,2209.0,12250019,18,2016-02-18,Room,2015,False
27.0,644590,-7.7,352.0,36.0,1831.0,12894609,19,2016-02-25,Room,2015,False
23.0,805288,24.9,530.0,178.0,1519.0,13699897,20,2016-03-03,Room,2015,False
26.0,461605,-42.7,565.0,35.0,817.0,14331387,21,2016-03-10,Room,2015,False
27.0,393777,-14.7,202.0,-363.0,1949.0,14555279,22,2016-03-17,Room,2015,False
51.0,80190,-79.6,92.0,-110.0,872.0,14635469,23,2016-03-24,Room,2015,False
65.0,23137,-71.1,34.0,-58.0,681.0,14658606,24,2016-03-31,Room,2015,False
82.0,7462,-67.7,14.0,-20.0,533.0,14666088,25,2016-04-07,Room,2015,False
90.0,5069,-32.1,4.0,-10.0,1267.0,14671137,26,2016-04-14,Room,2015,False
89.0,5427,7.1,6.0,2.0,905.0,14676564,27,2016-04-21,Room,2015,False
19.0,570793,,4.0,,142698.0,570793,1,2016-10-27,Moonlight,2016,True
16.0,1183905,107.0,36.0,32.0,32886.0,1754698,2,2016-11-03,Moonlight,2016,True
11.0,1662962,40.5,83.0,47.0,20036.0,3417660,3,2016-11-10,Moonlight,2016,True
13.0,1738390,4.5,176.0,93.0,9877.0,5156050,4,2016-11-17,Moonlight,2016,True
13.0,2168847,24.8,596.0,420.0,3639.0,7324896,5,2016-11-24,Moonlight,2016,True
14.0,1655460,-23.7,618.0,22.0,2679.0,8980357,6,2016-12-01,Moonlight,2016,True
14.0,1234394,-25.4,574.0,-44.0,2151.0,10214751,7,2016-12-08,Moonlight,2016,True
18.0,886925,-28.1,449.0,-125.0,1975.0,11101676,8,2016-12-15,Moonlight,2016,True
21.0,632134,-28.7,159.0,-290.0,3976.0,11733810,9,2016-12-22,Moonlight,2016,True
21.0,564517,-10.7,124.0,-35.0,4553.0,12298327,10,2016-12-29,Moonlight,2016,True
21.0,605934,7.3,137.0,13.0,4423.0,12904261,11,2017-01-05,Moonlight,2016,True
21.0,594499,-1.9,135.0,-2.0,4404.0,13498760,12,2017-01-12,Moonlight,2016,True
19.0,1693623,185.0,582.0,447.0,2910.0,15192383,13,2017-01-19,Moonlight,2016,True
23.0,1032998,-39.0,489.0,-93.0,2112.0,16225381,14,2017-01-26,Moonlight,2016,True
17.0,2179870,111.0,1104.0,615.0,1975.0,18405251,15,2017-02-02,Moonlight,2016,True
19.0,1428510,-34.5,842.0,-262.0,1697.0,19833761,16,2017-02-09,Moonlight,2016,True
23.0,789635,-44.7,351.0,-491.0,2250.0,20623397,17,2017-02-16,Moonlight,2016,True
23.0,896930,13.6,455.0,104.0,1971.0,21520326,18,2017-02-23,Moonlight,2016,True
15.0,1332055,48.5,585.0,130.0,2277.0,22852381,19,2017-03-02,Moonlight,2016,True
12.0,3141348,136.0,1564.0,979.0,2009.0,25993729,20,2017-03-09,Moonlight,2016,True
17.0,1258743,-59.9,987.0,-577.0,1275.0,27252473,21,2017-03-16,Moonlight,2016,True
25.0,359998,-71.4,283.0,-704.0,1272.0,27612470,22,2017-03-23,Moonlight,2016,True
39.0,114142,-68.3,62.0,-221.0,1841.0,27726612,23,2017-03-30,Moonlight,2016,True
42.0,61062,-46.5,69.0,7.0,885.0,27787674,24,2017-04-06,Moonlight,2016,True
55.0,32312,-47.1,28.0,-41.0,1154.0,27819986,25,2017-04-13,Moonlight,2016,True
61.0,14873,-54.0,12.0,-16.0,1239.0,27834859,26,2017-04-20,Moonlight,2016,True
65.0,13484,-9.3,12.0,,1124.0,27848343,27,2017-04-27,Moonlight,2016,True
72.0,6589,-51.1,4.0,-8.0,1647.0,27854932,28,2017-05-04,Moonlight,2016,True
29.0,191515,,4.0,,47879.0,191515,1,2016-12-22,Fences,2016,False
7.0,19510629,10088.0,2233.0,2229.0,8737.0,19702144,2,2016-12-29,Fences,2016,False
7.0,16261120,-16.7,2301.0,68.0,7067.0,35963264,3,2017-01-05,Fences,2016,False
9.0,7169098,-55.9,2368.0,67.0,3027.0,43132362,4,2017-01-12,Fences,2016,False
14.0,4367322,-39.1,1342.0,-1026.0,3254.0,47499684,5,2017-01-19,Fences,2016,False
18.0,1879925,-57.0,693.0,-649.0,2713.0,49379609,6,2017-01-26,Fences,2016,False
19.0,2046411,8.9,880.0,187.0,2325.0,51426020,7,2017-02-02,Fences,2016,False
16.0,1794707,-12.3,948.0,68.0,1893.0,53220727,8,2017-02-09,Fences,2016,False
16.0,1126242,-37.2,454.0,-494.0,2481.0,54346969,9,2017-02-16,Fences,2016,False
17.0,1429319,26.9,597.0,143.0,2394.0,55776288,10,2017-02-23,Fences,2016,False
18.0,1035497,-27.6,597.0,,1735.0,56811785,11,2017-03-02,Fences,2016,False
25.0,426694,-58.8,284.0,-313.0,1502.0,57238479,12,2017-03-09,Fences,2016,False
29.0,232233,-45.6,189.0,-95.0,1229.0,57470712,13,2017-03-16,Fences,2016,False
35.0,96156,-58.6,94.0,-95.0,1023.0,57566868,14,2017-03-23,Fences,2016,False
38.0,116036,20.7,111.0,17.0,1045.0,57682904,15,2017-03-30,Fences,2016,False
3.0,21489321,,2886.0,,7446.0,21489321,1,2016-11-10,Hacksaw Ridge,2016,False
5.0,14614971,-32.0,2971.0,85.0,4919.0,36104292,2,2016-11-17,Hacksaw Ridge,2016,False
7.0,10610558,-27.4,2418.0,-553.0,4388.0,46714850,3,2016-11-24,Hacksaw Ridge,2016,False
8.0,7150106,-32.6,2332.0,-86.0,3066.0,53864956,4,2016-12-01,Hacksaw Ridge,2016,False
7.0,4697492,-34.3,2494.0,162.0,1884.0,58562448,5,2016-12-08,Hacksaw Ridge,2016,False
10.0,3335656,-29.0,2277.0,-217.0,1465.0,61898104,6,2016-12-15,Hacksaw Ridge,2016,False
16.0,1474772,-55.8,544.0,-1733.0,2711.0,63372876,7,2016-12-22,Hacksaw Ridge,2016,False
20.0,835969,-43.3,428.0,-116.0,1953.0,64208845,8,2016-12-29,Hacksaw Ridge,2016,False
20.0,678500,-18.8,352.0,-76.0,1928.0,64887345,9,2017-01-05,Hacksaw Ridge,2016,False
24.0,315138,-53.6,222.0,-130.0,1420.0,65202483,10,2017-01-12,Hacksaw Ridge,2016,False
31.0,208955,-33.7,172.0,-50.0,1215.0,65411438,11,2017-01-19,Hacksaw Ridge,2016,False
36.0,121891,-41.7,125.0,-47.0,975.0,65533329,12,2017-01-26,Hacksaw Ridge,2016,False
30.0,583034,378.0,502.0,377.0,1161.0,66116363,13,2017-02-02,Hacksaw Ridge,2016,False
29.0,353801,-39.3,317.0,-185.0,1116.0,66470164,14,2017-02-09,Hacksaw Ridge,2016,False
42.0,148539,-58.0,127.0,-190.0,1170.0,66618703,15,2017-02-16,Hacksaw Ridge,2016,False
37.0,261179,75.8,87.0,-40.0,3002.0,66879882,16,2017-02-23,Hacksaw Ridge,2016,False
50.0,77893,-70.2,60.0,-27.0,1298.0,66957775,17,2017-03-02,Hacksaw Ridge,2016,False
31.0,251840,223.0,107.0,47.0,2354.0,67209615,18,2017-03-09,Hacksaw Ridge,2016,False
20.0,877687,,32.0,,27428.0,877687,1,2016-08-18,Hell or High Water,2016,False
12.0,3961412,351.0,472.0,440.0,8393.0,4839099,2,2016-08-25,Hell or High Water,2016,False
12.0,5312534,34.1,1181.0,709.0,4498.0,10151633,3,2016-09-01,Hell or High Water,2016,False
8.0,7072101,33.1,1303.0,122.0,5428.0,17223734,4,2016-09-08,Hell or High Water,2016,False
8.0,3576797,-49.4,1445.0,142.0,2475.0,20800531,5,2016-09-15,Hell or High Water,2016,False
10.0,2939896,-17.8,1505.0,60.0,1953.0,23740427,6,2016-09-22,Hell or High Water,2016,False
10.0,1521699,-48.2,1128.0,-377.0,1349.0,25262126,7,2016-09-29,Hell or High Water,2016,False
15.0,702316,-53.8,520.0,-608.0,1351.0,25964442,8,2016-10-06,Hell or High Water,2016,False
24.0,360243,-48.7,275.0,-245.0,1310.0,26324685,9,2016-10-13,Hell or High Water,2016,False
28.0,240087,-33.4,188.0,-87.0,1277.0,26564772,10,2016-10-20,Hell or High Water,2016,False
43.0,126961,-47.1,87.0,-101.0,1459.0,26691733,11,2016-10-27,Hell or High Water,2016,False
43.0,83868,-33.9,71.0,-16.0,1181.0,26775601,12,2016-11-03,Hell or High Water,2016,False
35.0,132596,58.1,144.0,73.0,921.0,26908197,13,2016-11-10,Hell or High Water,2016,False
40.0,99647,-24.8,113.0,-31.0,882.0,27007844,14,2016-11-17,Hell or High Water,2016,False
18.0,1466395,,25.0,,58656.0,1466395,1,2016-12-29,Hidden Figures,2016,False
17.0,1487783,1.5,25.0,,59511.0,2954178,2,2017-01-05,Hidden Figures,2016,False
1.0,31428922,2013.0,2471.0,2446.0,12719.0,34383100,3,2017-01-12,Hidden Figures,2016,False
1.0,33605651,6.9,3286.0,815.0,10227.0,67988751,4,2017-01-19,Hidden Figures,2016,False
3.0,22032943,-34.4,3416.0,130.0,6450.0,90021694,5,2017-01-26,Hidden Figures,2016,False
3.0,19280401,-12.5,3351.0,-65.0,5754.0,109302095,6,2017-02-02,Hidden Figures,2016,False
3.0,14150155,-26.6,3401.0,50.0,4161.0,123452250,7,2017-02-09,Hidden Figures,2016,False
5.0,12039580,-14.9,2667.0,-734.0,4514.0,135491830,8,2017-02-16,Hidden Figures,2016,False
6.0,11448974,-4.9,2217.0,-450.0,5164.0,146940804,9,2017-02-23,Hidden Figures,2016,False
7.0,7999635,-30.1,2022.0,-195.0,3956.0,154940439,10,2017-03-02,Hidden Figures,2016,False
7.0,5159747,-35.5,1582.0,-440.0,3262.0,160100186,11,2017-03-09,Hidden Figures,2016,False
7.0,3958883,-23.3,1421.0,-161.0,2786.0,164059069,12,2017-03-16,Hidden Figures,2016,False
8.0,2202803,-44.4,1162.0,-259.0,1896.0,166261872,13,2017-03-23,Hidden Figures,2016,False
11.0,1128801,-48.8,640.0,-522.0,1764.0,167390673,14,2017-03-30,Hidden Figures,2016,False
14.0,620391,-45.0,352.0,-288.0,1762.0,168011064,15,2017-04-06,Hidden Figures,2016,False
19.0,391433,-36.9,288.0,-64.0,1359.0,168402497,16,2017-04-13,Hidden Figures,2016,False
25.0,245017,-37.4,194.0,-94.0,1263.0,168647514,17,2017-04-20,Hidden Figures,2016,False
26.0,258099,5.3,160.0,-34.0,1613.0,168905613,18,2017-04-27,Hidden Figures,2016,False
35.0,121069,-53.1,124.0,-36.0,976.0,169026682,19,2017-05-04,Hidden Figures,2016,False
36.0,92449,-23.6,113.0,-11.0,818.0,169119131,20,2017-05-11,Hidden Figures,2016,False
40.0,99740,7.9,103.0,-10.0,968.0,169218871,21,2017-05-18,Hidden Figures,2016,False
43.0,75959,-23.8,81.0,-22.0,938.0,169294830,22,2017-05-25,Hidden Figures,2016,False
51.0,28983,-61.8,29.0,-52.0,999.0,169323813,23,2017-06-01,Hidden Figures,2016,False
59.0,13839,-52.3,13.0,-16.0,1065.0,169337652,24,2017-06-08,Hidden Figures,2016,False
80.0,2922,-78.9,5.0,-8.0,584.0,169340574,25,2017-06-15,Hidden Figures,2016,False
88.0,3365,15.2,5.0,,673.0,169343939,26,2017-06-22,Hidden Figures,2016,False
89.0,2833,-15.8,5.0,,567.0,169346772,27,2017-06-29,Hidden Figures,2016,False
74.0,6469,128.0,21.0,16.0,308.0,169353241,28,2017-07-06,Hidden Figures,2016,False
68.0,10282,58.9,18.0,-3.0,571.0,169363523,29,2017-07-13,Hidden Figures,2016,False
64.0,9120,-11.3,17.0,-1.0,536.0,169372643,30,2017-07-20,Hidden Figures,2016,False
100.0,1340,-85.3,5.0,-12.0,268.0,169373983,31,2017-07-27,Hidden Figures,2016,False
109.0,712,-46.9,3.0,-2.0,237.0,169374695,32,2017-08-03,Hidden Figures,2016,False
100.0,553,-22.3,3.0,,184.0,169375247,33,2017-08-10,Hidden Figures,2016,False
96.0,3198,478.0,2.0,-1.0,1599.0,169378446,34,2017-08-17,Hidden Figures,2016,False
123.0,250,-92.2,1.0,-1.0,250.0,169378696,35,2017-08-24,Hidden Figures,2016,False
124.0,350,40.0,1.0,,350.0,169379046,36,2017-08-31,Hidden Figures,2016,False
116.0,1765,,2.0,,883.0,169380811,38,2017-09-07,Hidden Figures,2016,False
142.0,125,-92.9,1.0,-1.0,125.0,169380936,39,2017-09-14,Hidden Figures,2016,False
95.0,4250,3300.0,1.0,,4250.0,169385186,40,2017-09-21,Hidden Figures,2016,False
134.0,536,-87.4,1.0,,536.0,169385722,41,2017-09-28,Hidden Figures,2016,False
123.0,1282,139.0,1.0,,1282.0,169387004,42,2017-10-05,Hidden Figures,2016,False
15.0,1240166,,5.0,,248033.0,1240166,1,2016-12-15,La La Land,2016,False
10.0,6642545,436.0,200.0,195.0,33213.0,7882711,2,2016-12-22,La La Land,2016,False
8.0,16832488,153.0,741.0,541.0,22716.0,24715199,3,2016-12-29,La La Land,2016,False
6.0,16941388,0.6,750.0,9.0,22589.0,41656587,4,2017-01-05,La La Land,2016,False
5.0,17924982,5.8,1515.0,765.0,11832.0,59581569,5,2017-01-12,La La Land,2016,False
2.0,21748928,21.3,1848.0,333.0,11769.0,81330497,6,2017-01-19,La La Land,2016,False
4.0,13128875,-39.6,1865.0,17.0,7040.0,94459372,7,2017-01-26,La La Land,2016,False
5.0,16397552,24.9,3136.0,1271.0,5229.0,110856924,8,2017-02-02,La La Land,2016,False
5.0,10153421,-38.1,3236.0,100.0,3138.0,121010345,9,2017-02-09,La La Land,2016,False
7.0,7993721,-21.3,2065.0,-1171.0,3871.0,129004066,10,2017-02-16,La La Land,2016,False
9.0,7255999,-9.2,1587.0,-478.0,4572.0,136260065,11,2017-02-23,La La Land,2016,False
8.0,6449297,-11.1,1733.0,146.0,3721.0,142709362,12,2017-03-02,La La Land,2016,False
10.0,3966227,-38.5,1411.0,-322.0,2811.0,146675589,13,2017-03-09,La La Land,2016,False
9.0,2558595,-35.5,1578.0,167.0,1621.0,149234184,14,2017-03-16,La La Land,2016,False
12.0,799503,-68.8,585.0,-993.0,1367.0,150033687,15,2017-03-23,La La Land,2016,False
26.0,292904,-63.4,212.0,-373.0,1382.0,150326591,16,2017-03-30,La La Land,2016,False
25.0,197465,-32.6,143.0,-69.0,1381.0,150524056,17,2017-04-06,La La Land,2016,False
22.0,256782,30.0,224.0,81.0,1146.0,150780838,18,2017-04-13,La La Land,2016,False
27.0,178692,-30.4,219.0,-5.0,816.0,150959530,19,2017-04-20,La La Land,2016,False
31.0,142273,-20.4,148.0,-71.0,961.0,151101803,20,2017-04-27,La La Land,2016,False
34.0,159148,,4.0,,39787.0,159148,1,2016-12-01,Lion,2016,False
29.0,163042,2.4,7.0,3.0,23292.0,322190,2,2016-12-08,Lion,2016,False
24.0,248884,52.7,15.0,8.0,16592.0,571074,3,2016-12-15,Lion,2016,False
25.0,282359,13.5,53.0,38.0,5328.0,853433,4,2016-12-22,Lion,2016,False
15.0,2979070,955.0,500.0,447.0,5958.0,3832503,5,2016-12-29,Lion,2016,False
13.0,3960216,32.9,525.0,25.0,7543.0,7792719,6,2017-01-05,Lion,2016,False
12.0,3249885,-17.9,600.0,75.0,5416.0,11042604,7,2017-01-12,Lion,2016,False
15.0,3539926,8.9,575.0,-25.0,6156.0,14582530,8,2017-01-19,Lion,2016,False
14.0,2787342,-21.3,575.0,,4848.0,17369872,9,2017-01-26,Lion,2016,False
13.0,3335802,19.7,575.0,,5801.0,20705674,10,2017-02-02,Lion,2016,False
7.0,5580048,67.3,1405.0,830.0,3972.0,26285722,11,2017-02-09,Lion,2016,False
9.0,5969761,7.0,1337.0,-68.0,4465.0,32255483,12,2017-02-16,Lion,2016,False
10.0,6752854,13.1,1542.0,205.0,4379.0,39008337,13,2017-02-23,Lion,2016,False
9.0,5382213,-20.3,1802.0,260.0,2987.0,44390550,14,2017-03-02,Lion,2016,False
13.0,2932895,-45.5,1260.0,-542.0,2328.0,47323445,15,2017-03-09,Lion,2016,False
11.0,1943169,-33.7,960.0,-300.0,2024.0,49266614,16,2017-03-16,Lion,2016,False
11.0,1075226,-44.7,621.0,-339.0,1731.0,50341840,17,2017-03-23,Lion,2016,False
15.0,577212,-46.3,320.0,-301.0,1804.0,50919052,18,2017-03-30,Lion,2016,False
20.0,289131,-49.9,175.0,-145.0,1652.0,51208183,19,2017-04-06,Lion,2016,False
23.0,231043,-20.1,203.0,28.0,1138.0,51439226,20,2017-04-13,Lion,2016,False
34.0,132644,-42.6,147.0,-56.0,902.0,51571870,21,2017-04-20,Lion,2016,False
39.0,74628,-43.7,82.0,-65.0,910.0,51646498,22,2017-04-27,Lion,2016,False
38.0,82233,10.2,65.0,-17.0,1265.0,51728731,23,2017-05-04,Lion,2016,False
25.0,401639,,4.0,,100410.0,401639,1,2016-11-24,Manchester by the Sea,2016,False
13.0,1658304,313.0,48.0,44.0,34548.0,2059943,2,2016-12-01,Manchester by the Sea,2016,False
11.0,3110258,87.6,156.0,108.0,19938.0,5170201,3,2016-12-08,Manchester by the Sea,2016,False
7.0,4690104,50.8,366.0,210.0,12814.0,9860305,4,2016-12-15,Manchester by the Sea,2016,False
9.0,6854811,46.2,1206.0,840.0,5684.0,16715116,5,2016-12-22,Manchester by the Sea,2016,False
12.0,7509535,9.6,1213.0,7.0,6191.0,24224651,6,2016-12-29,Manchester by the Sea,2016,False
10.0,7115706,-5.2,1206.0,-7.0,5900.0,31340357,7,2017-01-05,Manchester by the Sea,2016,False
11.0,4053493,-43.0,1057.0,-149.0,3835.0,35161778,8,2017-01-12,Manchester by the Sea,2016,False
17.0,2554646,-37.0,726.0,-331.0,3519.0,37948496,9,2017-01-19,Manchester by the Sea,2016,False
21.0,1565643,-38.7,543.0,-183.0,2883.0,39514139,10,2017-01-26,Manchester by the Sea,2016,False
15.0,2960674,89.1,1168.0,625.0,2535.0,42474813,11,2017-02-02,Manchester by the Sea,2016,False
15.0,1925175,-35.0,974.0,-194.0,1977.0,44399988,12,2017-02-09,Manchester by the Sea,2016,False
